ID	PC1	PC2	PC3	PC4	PC5
phrog_1	-1.3536224584138511e-17	3.2902697239290947e-16	-1.0421505228934636e-15	-1.363521245864342e-15	-1.593452013659602e-15
phrog_100	-1.054081684252886	-0.3514863756366279	-0.12396965963230529	-0.0008087985254919904	3.1556540730914827e-15
phrog_10089	-0.4371749004257104	0.0596416611505604	1.027280500227971	0.003968947514285975	4.966550097607061e-15
phrog_101	-0.5038522996942858	0.8216955286878961	-0.5662626619008249	-0.017202208116652483	2.4232063662724504e-15
phrog_1012	-0.7683454914579627	0.719608802147549	0.3764194887407937	-0.01080491203635731	-8.109378167192208e-17
phrog_1013	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_10255	0.4371749004257059	-0.05964166115055948	-1.0272805002279608	-0.003968947514286572	3.420245353880412e-17
phrog_10276	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_103	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_10300	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_10313	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_10371	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_1040	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1047	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_107	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1075	-0.5037022797460206	-0.33568463636026924	-0.9399918193184038	-0.0039010133060198744	7.033869620851487e-17
phrog_1076	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_1077	-0.05252029423444717	-0.6284468634600593	-0.2866753001051181	-0.8775610695617616	-4.4051063391229e-17
phrog_10912	0.0	0.0	0.0	-0.0	0.0
phrog_11	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_11023	-0.05252029423444717	-0.6284468634600593	-0.2866753001051181	-0.8775610695617616	-4.4051063391229e-17
phrog_1112	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_11145	0.0	0.0	0.0	-0.0	0.0
phrog_11189	-0.44926041121807386	-0.9578990136872546	0.36113072412051034	0.01338516288093052	-4.046367066757092e-18
phrog_1139	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_114	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1157	-0.39983445213675206	-0.4644275028996101	0.6047016137175952	-0.7132849807771604	-1.4681376492287916e-16
phrog_11787	0.0	0.0	0.0	-0.0	0.0
phrog_11841	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1185	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1198	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1207	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1211	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1213	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_12156	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_1218	-0.09230859975306574	-1.0065962260975365	-0.47764029196934377	0.010144530805633921	-2.7159894568831846e-17
phrog_1224	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_12316	0.0	0.0	0.0	-0.0	0.0
phrog_12432	-0.09230859975306574	-1.0065962260975365	-0.47764029196934377	0.010144530805633921	-2.7159894568831846e-17
phrog_1249	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_125	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1259	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_126	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_12671	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1268	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1271	1.054081684252896	0.35148637563663065	0.12396965963230373	0.0008087985254917109	5.759098195425359e-17
phrog_1282	-0.44926041121807386	-0.9578990136872546	0.36113072412051034	0.01338516288093052	-4.046367066757092e-18
phrog_12925	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_12965	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_130	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_13076	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_13126	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1319	0.0	0.0	0.0	-0.0	0.0
phrog_13423	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_135	-0.7683454914579627	0.719608802147549	0.3764194887407937	-0.01080491203635731	-8.109378167192241e-17
phrog_13505	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_13512	-0.09230859975306574	-1.0065962260975365	-0.47764029196934377	0.010144530805633921	-2.7159894568831846e-17
phrog_1358	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1368	-0.7683454914579627	0.719608802147549	0.3764194887407937	-0.01080491203635731	-8.109378167192241e-17
phrog_1373	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1381	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_1383	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_13933	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1395	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_13987	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_14147	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1423	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_14342	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_14344	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_144	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_14429	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_14459	1.054081684252896	0.35148637563663065	0.12396965963230373	0.0008087985254917109	5.759098195425359e-17
phrog_14503	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1460	-0.44926041121807386	-0.9578990136872546	0.36113072412051034	0.01338516288093052	-4.046367066757092e-18
phrog_14642	-0.09230859975306574	-1.0065962260975365	-0.47764029196934377	0.010144530805633921	-2.7159894568831846e-17
phrog_14690	-0.44926041121807386	-0.9578990136872546	0.36113072412051034	0.01338516288093052	-4.046367066757092e-18
phrog_14775	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1493	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_14988	-0.09230859975306574	-1.0065962260975365	-0.47764029196934377	0.010144530805633921	-2.7159894568831846e-17
phrog_151	0.0	0.0	0.0	-0.0	0.0
phrog_15140	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_1550	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_15516	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_157	0.0	0.0	0.0	-0.0	0.0
phrog_15824	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_159	-0.7683454914579627	0.719608802147549	0.3764194887407937	-0.01080491203635731	-8.109378167192241e-17
phrog_16	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_160	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_1601	-0.5038522996942838	0.8216955286878957	-0.5662626619008295	-0.01720220811665242	-1.558797137684446e-17
phrog_16249	-0.4608196390742763	0.1774400789496229	-0.705922416946145	0.7126245995464366	-1.4762997281142333e-16
phrog_1631	-0.4371749004257059	0.05964166115055948	1.0272805002279608	0.003968947514286572	-3.420245353880412e-17
phrog_164	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
phrog_16448	-1.054081684252896	-0.35148637563663065	-0.12396965963230377	-0.0008087985254917033	-2.035296965554396e-17
