Sample_ID	DRAM	Metacerberus
1790	68.0	3848.0
1791	96.0	3848.0
1792	68.0	3860.0
1793	80.0	3860.0
1794	220.0	92.0
1795	112.0	3848.0
1796	92.0	3864.0
1797	96.0	3864.0
1798	96.0	3864.0
1799	84.0	3864.0
1800	124.0	4012.0
1801	116.0	3868.0
1802	112.0	3868.0
1803	52.0	3848.0
1804	236.0	4092.0
1805	88.0	3864.0
1806	96.0	3848.0
1807	72.0	3860.0
1808	64.0	3848.0
1809	76.0	3860.0
1810	116.0	4004.0
1811	96.0	3848.0
1812	92.0	3864.0
1813	284.0	4180.0
1814	216.0	52.0
1815	100.0	3864.0
1816	88.0	3848.0
1817	120.0	36.0
1818	140.0	40.0
1819	132.0	40.0
1820	380.0	4244.0
1821	108.0	3868.0
1822	108.0	3868.0
1823	144.0	76.0
1824	252.0	4060.0
1825	96.0	3864.0
1826	96.0	3848.0
1827	292.0	116.0
1828	256.0	4156.0
1829	136.0	3868.0
1830	132.0	3868.0
1831	160.0	4040.0
1832	404.0	160.0
1833	444.0	100.0
1834	228.0	4136.0
1835	100.0	3864.0
1836	116.0	3848.0
1837	124.0	3868.0
1838	100.0	3864.0
1839	100.0	3848.0
1840	100.0	3864.0
1841	300.0	4076.0
1842	144.0	64.0
1843	156.0	4040.0
1844	128.0	3848.0
1845	96.0	3848.0
1846	96.0	3864.0
1847	180.0	4076.0
1848	108.0	3848.0
1849	116.0	3868.0
1850	96.0	3864.0
1851	276.0	4116.0
1852	172.0	76.0
1853	172.0	4136.0
1854	68.0	3860.0
1855	404.0	88.0
1856	528.0	4304.0
1857	112.0	3868.0
1858	68.0	3860.0
1859	68.0	3848.0
1860	72.0	3860.0
1861	424.0	168.0
1862	420.0	164.0
1863	248.0	4124.0
1864	112.0	3868.0
1865	96.0	3864.0
1866	160.0	3976.0
1867	100.0	3864.0
1868	100.0	3848.0
1869	244.0	104.0
1870	232.0	92.0
1871	240.0	4140.0
1872	76.0	3860.0
1873	260.0	4212.0
1874	172.0	4120.0
1875	172.0	4124.0
1876	76.0	3860.0
1877	100.0	3864.0
1878	112.0	3848.0
1879	132.0	3976.0
1880	132.0	4028.0
1881	88.0	3864.0
1882	148.0	72.0
1883	392.0	88.0
1884	356.0	68.0
1885	92.0	3864.0
1886	152.0	68.0
1887	132.0	4080.0
1888	128.0	64.0
1889	116.0	3868.0
1890	116.0	3868.0
1891	116.0	3848.0
1892	284.0	4060.0
1893	76.0	3848.0
1894	80.0	3848.0
1895	104.0	3848.0
1896	84.0	3848.0
1897	84.0	3848.0
1898	96.0	3848.0
1899	88.0	3864.0
1900	236.0	96.0
1901	92.0	3848.0
1902	76.0	3864.0
1903	92.0	3864.0
1904	80.0	3848.0
1905	200.0	4136.0
1906	216.0	92.0
1907	184.0	4072.0
1908	112.0	3868.0
1909	116.0	3868.0
1910	112.0	3868.0
1911	236.0	64.0
1912	196.0	4092.0
1913	188.0	80.0
1914	68.0	3848.0
1915	244.0	4100.0
1916	252.0	64.0
1917	120.0	3848.0
1918	128.0	3848.0
1919	108.0	3868.0
1920	140.0	4076.0
1921	120.0	3972.0
1922	124.0	64.0
1923	112.0	3864.0
1924	72.0	3848.0
1925	152.0	4108.0
1926	140.0	64.0
1927	108.0	3868.0
1928	96.0	3864.0
1929	92.0	3864.0
1930	164.0	4044.0
1931	148.0	64.0
1932	84.0	3848.0
1933	72.0	3848.0
1934	148.0	4068.0
1935	100.0	3864.0
1936	100.0	3864.0
1937	76.0	3860.0
1938	100.0	3848.0
1939	224.0	56.0
1940	176.0	4036.0
1941	76.0	3848.0
1942	72.0	3860.0
1943	64.0	3860.0
1944	312.0	4164.0
1945	280.0	4168.0
1946	332.0	4212.0
1947	172.0	3996.0
1948	80.0	3864.0
1949	88.0	3848.0
1950	152.0	36.0
1951	68.0	3848.0
1952	304.0	120.0
1953	204.0	4044.0
1954	76.0	3860.0
1955	72.0	3860.0
1956	68.0	3848.0
1957	76.0	3860.0
1958	180.0	44.0
1959	192.0	4052.0
1960	96.0	3864.0
1961	68.0	3860.0
1962	92.0	3848.0
1963	104.0	3848.0
1964	88.0	3848.0
1965	96.0	3848.0
1966	96.0	3864.0
1967	80.0	3860.0
1968	212.0	4148.0
1969	204.0	4040.0
1970	80.0	3860.0
1971	112.0	3868.0
1972	148.0	4164.0
1973	372.0	80.0
1974	360.0	4240.0
1975	236.0	96.0
1976	76.0	3860.0
1977	68.0	3860.0
1978	312.0	4120.0
1979	120.0	40.0
1980	88.0	3848.0
1981	100.0	3864.0
1982	92.0	3848.0
1983	80.0	3860.0
1984	68.0	3860.0
1985	72.0	3860.0
1986	68.0	3848.0
1987	100.0	3848.0
1988	88.0	3864.0
1989	100.0	3864.0
1990	132.0	68.0
1991	160.0	4064.0
1992	108.0	3868.0
1993	104.0	3848.0
1994	212.0	56.0
1995	232.0	4160.0
1996	132.0	40.0
1997	128.0	3944.0
1998	236.0	4124.0
1999	96.0	3864.0
2000	72.0	3848.0
2001	80.0	3860.0
2002	84.0	3848.0
2003	100.0	3848.0
2004	120.0	3864.0
2005	92.0	3864.0
2006	68.0	3864.0
2007	80.0	3860.0
2008	228.0	60.0
2009	148.0	4056.0
2010	76.0	3860.0
2011	72.0	3860.0
2012	240.0	4136.0
2013	104.0	3848.0
2014	128.0	60.0
2015	132.0	64.0
2016	92.0	3864.0
2017	172.0	4124.0
2018	332.0	4148.0
2019	324.0	68.0
2020	196.0	88.0
2021	144.0	3868.0
2022	112.0	3868.0
2023	160.0	68.0
2024	188.0	4164.0
2025	208.0	100.0
2026	88.0	3864.0
2027	76.0	3860.0
2028	68.0	3860.0
2029	100.0	3848.0
2030	92.0	3864.0
2031	108.0	3848.0
2032	256.0	4160.0
2033	112.0	3848.0
2034	112.0	3848.0
2035	128.0	4052.0
2036	344.0	140.0
2037	360.0	148.0
2038	80.0	3848.0
2039	88.0	3860.0
2040	68.0	3860.0
2041	80.0	3860.0
2042	196.0	4032.0
2043	164.0	44.0
2044	152.0	4068.0
2045	68.0	3848.0
2046	68.0	3848.0
2047	260.0	4092.0
2048	352.0	152.0
2049	304.0	4128.0
2050	252.0	112.0
2051	256.0	668.0
2052	156.0	4124.0
2053	112.0	3864.0
2054	112.0	3864.0
2055	84.0	3848.0
2056	76.0	3848.0
2057	76.0	3848.0
2058	240.0	4088.0
2059	136.0	64.0
2060	128.0	36.0
2061	92.0	3868.0
2062	92.0	3864.0
2063	144.0	4068.0
2064	152.0	4068.0
2065	160.0	4064.0
2066	84.0	3848.0
2067	84.0	3864.0
2068	68.0	3860.0
2069	152.0	4084.0
2070	88.0	3864.0
2071	80.0	3864.0
2072	96.0	3864.0
2073	212.0	88.0
2074	192.0	4044.0
2075	132.0	36.0
2076	364.0	80.0
2077	368.0	152.0
2078	96.0	3864.0
2079	92.0	3848.0
2080	80.0	3864.0
2081	228.0	100.0
2082	292.0	120.0
2083	124.0	4012.0
2084	132.0	4052.0
2085	124.0	3848.0
2086	100.0	3868.0
2087	100.0	3864.0
2088	88.0	3864.0
2089	104.0	3848.0
2090	92.0	3864.0
2091	84.0	3860.0
2092	72.0	3848.0
2093	72.0	3848.0
2094	100.0	3864.0
2095	100.0	3864.0
2096	100.0	3864.0
2097	88.0	3848.0
2098	352.0	4196.0
2099	76.0	3860.0
2100	84.0	3860.0
2101	72.0	3848.0
2102	168.0	44.0
2103	172.0	44.0
2104	88.0	3848.0
2105	92.0	3848.0
2106	88.0	3848.0
2107	216.0	4068.0
2108	96.0	3864.0
2109	96.0	3864.0
2110	212.0	4092.0
2111	116.0	3872.0
2112	124.0	76.0
2113	84.0	3848.0
2114	72.0	3860.0
2115	80.0	3860.0
2116	212.0	4156.0
2117	88.0	3864.0
2118	72.0	3864.0
2119	216.0	4036.0
2120	196.0	80.0
2121	184.0	4044.0
2122	136.0	3848.0
2123	112.0	3868.0
2124	108.0	3868.0
2125	92.0	3848.0
2126	112.0	3848.0
2127	116.0	3848.0
2128	140.0	60.0
2129	100.0	3848.0
2130	96.0	3864.0
2131	96.0	3864.0
2132	432.0	168.0
2133	96.0	3848.0
2134	200.0	4080.0
2135	128.0	3868.0
2136	132.0	3848.0
2137	120.0	3848.0
2138	72.0	3860.0
2139	76.0	3860.0
2140	104.0	3848.0
2141	252.0	68.0
2142	232.0	96.0
2143	152.0	36.0
2144	112.0	3868.0
2145	176.0	4032.0
2146	168.0	3992.0
2147	180.0	4088.0
2148	96.0	3848.0
2149	100.0	3848.0
2150	92.0	3848.0
2151	88.0	3848.0
2152	84.0	3848.0
2153	144.0	4056.0
2154	148.0	68.0
2155	128.0	3944.0
2156	104.0	3868.0
2157	304.0	4064.0
2158	240.0	48.0
2159	100.0	3864.0
2160	84.0	3848.0
2161	72.0	3860.0
2162	100.0	3864.0
2163	400.0	164.0
2164	88.0	3864.0
2165	84.0	3864.0
2166	228.0	100.0
2167	104.0	3848.0
2168	100.0	3848.0
2169	76.0	3848.0
2170	92.0	3864.0
2171	256.0	60.0
2172	244.0	4100.0
2173	228.0	52.0
2174	68.0	3848.0
2175	80.0	3860.0
2176	200.0	88.0
2177	160.0	4064.0
2178	212.0	4044.0
2179	352.0	4232.0
2180	228.0	4044.0
2181	192.0	80.0
2182	176.0	76.0
2183	148.0	4092.0
2184	208.0	88.0
2185	88.0	3848.0
2186	84.0	3860.0
2187	216.0	96.0
2188	116.0	3868.0
2189	128.0	3848.0
2190	76.0	3860.0
2191	68.0	3860.0
2192	80.0	3860.0
2193	308.0	60.0
2194	176.0	4068.0
2195	180.0	4072.0
2196	80.0	3848.0
2197	72.0	3860.0
2198	72.0	3848.0
2199	168.0	3940.0
2200	124.0	3928.0
2201	148.0	4056.0
2202	104.0	3848.0
2203	408.0	160.0
2204	80.0	3864.0
2205	72.0	3848.0
2206	212.0	4104.0
2207	156.0	4028.0
2208	164.0	72.0
2209	80.0	3848.0
2210	168.0	4080.0
2211	168.0	44.0
2212	100.0	3868.0
2213	208.0	48.0
2214	200.0	80.0
2215	256.0	64.0
2216	304.0	4212.0
2217	228.0	4140.0
2218	224.0	4096.0
2219	216.0	4104.0
2220	88.0	3848.0
2221	96.0	3848.0
2222	184.0	80.0
2223	180.0	84.0
2224	268.0	4168.0
2225	312.0	4256.0
2226	84.0	3860.0
2227	76.0	3860.0
2228	152.0	40.0
2229	304.0	68.0
2230	208.0	4060.0
2231	112.0	3848.0
2232	168.0	84.0
2233	124.0	32.0
2234	136.0	64.0
2235	68.0	3848.0
2236	116.0	3848.0
2237	228.0	4084.0
2238	244.0	4104.0
2239	128.0	3848.0
2240	152.0	4120.0
2241	148.0	4028.0
2242	100.0	3868.0
2243	188.0	76.0
2244	180.0	88.0
2245	96.0	3848.0
2246	184.0	84.0
2247	96.0	3864.0
2248	116.0	3848.0
2249	132.0	4064.0
2250	104.0	3864.0
2251	72.0	3848.0
2252	72.0	3860.0
2253	100.0	3868.0
2254	84.0	3864.0
2255	76.0	3848.0
2256	76.0	3860.0
2257	72.0	3860.0
2258	68.0	3848.0
2259	340.0	0.0
2260	68.0	3860.0
2261	80.0	3860.0
2262	208.0	4032.0
2263	240.0	92.0
2264	244.0	4100.0
2265	384.0	148.0
2266	308.0	128.0
2267	304.0	124.0
2268	124.0	3964.0
2269	248.0	4160.0
2270	112.0	3868.0
2271	108.0	3848.0
2272	88.0	3864.0
2273	72.0	3860.0
2274	76.0	3860.0
2275	168.0	4060.0
2276	148.0	36.0
2277	104.0	3848.0
2278	132.0	4032.0
2279	128.0	3868.0
2280	112.0	3848.0
2281	72.0	3860.0
2282	116.0	3868.0
2283	120.0	3848.0
2284	100.0	3848.0
2285	100.0	3848.0
2286	156.0	4036.0
2287	164.0	4036.0
2288	88.0	3864.0
2289	208.0	88.0
2290	204.0	4092.0
2291	72.0	3860.0
2292	212.0	92.0
2293	224.0	52.0
2294	240.0	4120.0
2295	80.0	3860.0
2296	88.0	3860.0
2297	136.0	4032.0
2298	244.0	104.0
2299	248.0	4156.0
2300	120.0	4028.0
2301	192.0	88.0
2302	176.0	48.0
2303	112.0	3868.0
2304	76.0	3860.0
2305	68.0	3860.0
2306	176.0	76.0
2307	260.0	4184.0
2308	272.0	56.0
2309	192.0	4072.0
2310	84.0	3860.0
2311	84.0	3864.0
2312	80.0	3860.0
2313	124.0	3848.0
2314	124.0	3868.0
2315	224.0	100.0
2316	76.0	3848.0
2317	68.0	3860.0
2318	384.0	152.0
2319	272.0	4028.0
2320	308.0	120.0
2321	220.0	4052.0
2322	236.0	4160.0
2323	140.0	4060.0
2324	116.0	3868.0
2325	244.0	4124.0
2326	204.0	92.0
2327	348.0	76.0
2328	220.0	4120.0
2329	124.0	4032.0
2330	124.0	4028.0
2331	76.0	3864.0
2332	164.0	72.0
2333	136.0	3848.0
2334	104.0	3848.0
2335	72.0	3848.0
2336	264.0	56.0
2337	140.0	4052.0
2338	200.0	52.0
2339	152.0	64.0
2340	160.0	68.0
2341	208.0	4104.0
2342	248.0	4184.0
2343	88.0	3864.0
2344	88.0	3864.0
2345	96.0	3848.0
2346	88.0	3848.0
2347	84.0	3848.0
2348	224.0	4156.0
2349	120.0	3868.0
2350	116.0	3868.0
2351	88.0	3848.0
2352	128.0	4056.0
2353	312.0	64.0
2354	336.0	4136.0
2355	96.0	3864.0
2356	72.0	3848.0
2357	72.0	3860.0
2358	68.0	3848.0
2359	100.0	3864.0
2360	228.0	108.0
2361	96.0	3864.0
2362	92.0	3864.0
2363	300.0	120.0
2364	184.0	4076.0
2365	200.0	4148.0
2366	76.0	3860.0
2367	204.0	96.0
2368	164.0	624.0
2369	452.0	4356.0
2370	444.0	176.0
2371	292.0	4172.0
2372	280.0	64.0
2373	272.0	112.0
2374	76.0	3860.0
2375	72.0	3860.0
2376	80.0	3860.0
2377	76.0	3864.0
2378	128.0	3972.0
2379	80.0	3864.0
2380	84.0	3848.0
2381	80.0	3864.0
2382	172.0	44.0
2383	240.0	4128.0
2384	152.0	4060.0
2385	144.0	36.0
2386	324.0	4200.0
2387	84.0	3848.0
2388	84.0	3864.0
2389	212.0	52.0
2390	100.0	3848.0
2391	76.0	3848.0
2392	620.0	128.0
2393	116.0	3868.0
2394	212.0	4096.0
2395	80.0	3860.0
2396	64.0	3860.0
2397	120.0	3848.0
2398	120.0	3940.0
2399	96.0	3864.0
2400	92.0	3848.0
2401	152.0	76.0
2402	88.0	3860.0
2403	88.0	3864.0
2404	336.0	4192.0
2405	200.0	92.0
2406	356.0	76.0
2407	36.0	3848.0
2408	140.0	4120.0
2409	140.0	64.0
2410	88.0	3864.0
2411	72.0	3860.0
2412	52.0	3856.0
2413	132.0	3868.0
2414	72.0	3848.0
2415	88.0	3864.0
2416	96.0	3848.0
2417	100.0	3864.0
2418	176.0	76.0
2419	184.0	4104.0
2420	80.0	3860.0
2421	200.0	4048.0
2422	232.0	100.0
2423	212.0	4104.0
2424	132.0	4064.0
2425	132.0	4012.0
2426	116.0	3984.0
2427	68.0	3848.0
2428	76.0	3860.0
2429	56.0	3848.0
2430	88.0	3864.0
2431	112.0	3868.0
2432	340.0	4152.0
2433	236.0	60.0
2434	244.0	104.0
2435	220.0	52.0
2436	176.0	4168.0
2437	188.0	40.0
2438	572.0	4316.0
2439	100.0	3868.0
2440	136.0	4028.0
2441	112.0	3848.0
2442	112.0	3848.0
2443	108.0	3848.0
2444	104.0	3848.0
2445	92.0	3848.0
2446	96.0	3848.0
2447	88.0	3848.0
2448	100.0	3848.0
2449	92.0	3848.0
2450	88.0	3848.0
2451	88.0	3848.0
2452	84.0	3848.0
2453	84.0	3848.0
2454	72.0	3848.0
2455	76.0	3848.0
2456	188.0	40.0
2457	140.0	36.0
2458	84.0	3848.0
2459	232.0	4096.0
2460	248.0	4164.0
2461	404.0	4112.0
2462	280.0	4156.0
2463	272.0	112.0
2464	260.0	4100.0
2465	272.0	108.0
2466	252.0	4116.0
2467	240.0	104.0
2468	244.0	4060.0
2469	220.0	4092.0
2470	208.0	4040.0
2471	204.0	4052.0
2472	172.0	76.0
2473	164.0	4064.0
2474	164.0	564.0
2475	160.0	72.0
