ID	PC1	PC2	PC3	PC4	PC5
K00001	0.8589233409031619	-0.2625700608614066	-0.6657697202950293	-0.007637874654983694	1.4736397306734404e-15
K00003	1.0908954468937462	0.13397826123609885	0.20486325304077085	-0.005291220664932542	-1.3247348088158535e-14
K00004	1.0908954468937362	0.1339782612360502	0.20486325304080472	-0.005291220664963567	-2.319785518623968e-14
K00012	5.027791748194106e-14	-1.536979521284993e-14	-3.8971481463957625e-14	-4.4709046006299e-16	3.272260628595007e-14
K00013	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.0986831045779445e-17
K00014	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00016	-1.0908954468937848	-0.1339782612360433	-0.2048632530407684	0.0052912206649543825	-3.92168744316666e-17
K00018	0.47714526290443304	0.4266592491882173	0.9166749387933075	0.0011574792821803551	6.629162381432332e-17
K00020	-0.0	-0.0	0.0	0.0	0.0
K00023	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00024	0.003974972397208208	-1.064488129242643	-0.3416703533468764	0.010516270239893658	5.4144295306972415e-18
K00031	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00033	-0.47714526290443293	-0.4266592491882171	-0.9166749387933074	-0.0011574792821803033	-7.094637535166226e-17
K00035	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00036	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00039	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00040	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00043	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00052	0.697332998729246	0.8501005722953161	-0.20192834695922335	-0.016752568781242913	1.2902237002128338e-16
K00053	0.697332998729246	0.8501005722953161	-0.20192834695922335	-0.016752568781242913	1.2902237002128338e-16
K00055	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00058	-0.0	-0.0	0.0	0.0	0.0
K00060	0.003974972397208208	-1.064488129242643	-0.3416703533468764	0.010516270239893658	5.4144295306972415e-18
K00065	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00066	0.47714526290443304	0.4266592491882173	0.9166749387933075	0.0011574792821803551	6.629162381432332e-17
K00075	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00078	0.47714526290443304	0.4266592491882173	0.9166749387933075	0.0011574792821803551	6.629162381432332e-17
K00088	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00108	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00121	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00123	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00124	-0.43155565743687974	-0.5321726473256179	0.13252480690096802	-0.8734925091427633	1.1412586814426055e-16
K00126	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00127	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00128	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00130	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00133	-0.0	-0.0	0.0	0.0	0.0
K00134	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00135	-0.0	-0.0	0.0	0.0	0.0
K00137	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00138	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00140	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00141	0.8589233409031657	-0.2625700608614107	-0.6657697202950292	-0.007637874654984454	5.946234111339017e-17
K00145	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00147	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00148	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00161	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00162	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00163	1.0908954468937848	0.1339782612360433	0.2048632530407684	-0.0052912206649543825	3.92168744316666e-17
K00164	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
K00166	0.4820135899618371	-0.8770671277589366	0.4982159258251686	0.014037227324658131	3.098683104578326e-17
