ID	FragGeneScan_GIC31	FragGeneScan_DJ	FragGeneScan_RW1	FragGeneScan_Rleg	FragGeneScan_RW2
K01451	0.0	0.0	0.0	1.0	0.0
K01452	1.0	0.0	0.0	0.0	0.0
K01453	0.0	0.0	0.0	1.0	0.0
K01455	0.0	0.0	0.0	1.0	0.0
K01457	0.0	0.0	0.0	1.0	0.0
K01458	0.0	1.0	0.0	1.0	0.0
K01460	1.0	0.0	0.0	0.0	1.0
K01462	1.0	1.0	0.0	1.0	1.0
K01463	1.0	0.0	0.0	0.0	1.0
K01464	0.0	0.0	0.0	1.0	0.0
K01465	1.0	1.0	0.0	1.0	1.0
K01466	0.0	0.0	0.0	1.0	0.0
K01468	0.0	1.0	0.0	1.0	0.0
K01470	0.0	1.0	0.0	1.0	0.0
K01473	0.0	1.0	0.0	1.0	0.0
K01474	0.0	0.0	0.0	1.0	0.0
K01476	1.0	0.0	0.0	1.0	1.0
K01477	0.0	1.0	0.0	0.0	0.0
K01478	1.0	0.0	0.0	1.0	1.0
K01480	1.0	0.0	0.0	1.0	1.0
K01483	0.0	1.0	0.0	1.0	0.0
K01485	0.0	1.0	0.0	1.0	0.0
K01486	1.0	0.0	0.0	1.0	1.0
K01487	0.0	1.0	0.0	1.0	0.0
K01488	0.0	0.0	1.0	0.0	0.0
K01489	1.0	0.0	1.0	1.0	1.0
K01491	1.0	1.0	0.0	1.0	1.0
K01493	1.0	0.0	0.0	0.0	1.0
K01494	0.0	1.0	0.0	1.0	0.0
K01495	0.0	1.0	0.0	1.0	0.0
K01496	0.0	1.0	0.0	1.0	0.0
K01497	0.0	1.0	0.0	0.0	0.0
K01501	0.0	0.0	1.0	1.0	0.0
K01507	0.0	1.0	0.0	1.0	0.0
K01512	1.0	1.0	0.0	1.0	1.0
K01515	1.0	1.0	0.0	0.0	1.0
K01517	0.0	0.0	0.0	1.0	0.0
K01519	1.0	1.0	0.0	1.0	1.0
K01520	0.0	1.0	0.0	1.0	0.0
K01523	1.0	1.0	0.0	1.0	1.0
K01524	1.0	1.0	0.0	1.0	1.0
K01525	0.0	1.0	0.0	0.0	0.0
K01531	0.0	1.0	0.0	1.0	0.0
K01533	1.0	1.0	0.0	1.0	1.0
K01534	1.0	1.0	1.0	1.0	1.0
K01546	0.0	0.0	0.0	1.0	0.0
K01547	0.0	0.0	0.0	1.0	0.0
K01548	0.0	0.0	0.0	1.0	0.0
K01551	1.0	0.0	0.0	0.0	1.0
K01552	1.0	0.0	0.0	0.0	1.0
K01554	0.0	0.0	0.0	1.0	0.0
K01555	0.0	1.0	0.0	0.0	0.0
K01556	1.0	0.0	0.0	0.0	1.0
K01557	0.0	1.0	0.0	0.0	0.0
K01560	1.0	0.0	0.0	1.0	1.0
K01561	0.0	1.0	0.0	1.0	0.0
K01563	0.0	1.0	0.0	1.0	0.0
K01574	0.0	0.0	0.0	1.0	0.0
K01578	0.0	0.0	0.0	1.0	0.0
K01579	1.0	1.0	0.0	0.0	1.0
K01581	0.0	1.0	0.0	1.0	0.0
K01584	0.0	1.0	0.0	1.0	0.0
K01585	1.0	1.0	0.0	0.0	1.0
K01586	1.0	1.0	0.0	1.0	1.0
K01588	1.0	1.0	1.0	1.0	1.0
K01589	1.0	1.0	1.0	1.0	1.0
K01591	1.0	1.0	0.0	1.0	1.0
K01593	0.0	0.0	0.0	1.0	0.0
K01595	0.0	1.0	0.0	0.0	0.0
K01599	1.0	1.0	0.0	1.0	1.0
K01607	0.0	1.0	1.0	1.0	0.0
K01608	0.0	1.0	0.0	0.0	0.0
K01609	1.0	1.0	0.0	1.0	1.0
K01610	1.0	1.0	0.0	1.0	1.0
K01611	1.0	1.0	0.0	0.0	1.0
K01613	1.0	1.0	0.0	1.0	1.0
K01617	0.0	1.0	0.0	0.0	0.0
K01619	1.0	0.0	0.0	1.0	1.0
K01620	1.0	0.0	0.0	1.0	1.0
K01621	0.0	1.0	1.0	1.0	0.0
K01623	0.0	0.0	0.0	1.0	0.0
K01624	0.0	1.0	0.0	1.0	0.0
K01625	0.0	1.0	0.0	1.0	0.0
K01626	0.0	1.0	0.0	1.0	0.0
K01627	0.0	1.0	0.0	1.0	0.0
K01631	0.0	1.0	0.0	1.0	0.0
K01633	1.0	1.0	0.0	1.0	1.0
K01637	1.0	1.0	0.0	1.0	1.0
K01638	1.0	1.0	0.0	1.0	1.0
K01640	0.0	1.0	0.0	0.0	0.0
K01644	1.0	0.0	0.0	1.0	0.0
K01647	0.0	1.0	0.0	1.0	0.0
K01649	0.0	1.0	0.0	1.0	0.0
K01652	0.0	1.0	1.0	1.0	0.0
K01653	0.0	1.0	1.0	1.0	0.0
K01657	1.0	1.0	0.0	0.0	1.0
K01658	1.0	1.0	0.0	0.0	1.0
K01659	1.0	1.0	0.0	0.0	1.0
K01661	1.0	0.0	0.0	0.0	1.0
K01662	1.0	1.0	0.0	1.0	1.0
K01665	0.0	1.0	0.0	0.0	0.0
K01669	1.0	1.0	0.0	1.0	1.0
K01673	1.0	1.0	0.0	1.0	1.0
K01676	0.0	1.0	0.0	1.0	0.0
K01679	1.0	1.0	0.0	1.0	1.0
K01681	1.0	1.0	0.0	1.0	1.0
K01682	0.0	1.0	0.0	0.0	0.0
K01684	0.0	1.0	0.0	1.0	0.0
K01685	0.0	0.0	0.0	1.0	0.0
K01686	0.0	0.0	0.0	1.0	0.0
K01687	0.0	1.0	1.0	1.0	0.0
K01689	1.0	1.0	1.0	1.0	1.0
K01690	0.0	1.0	0.0	1.0	0.0
K01693	1.0	1.0	0.0	1.0	1.0
K01695	1.0	1.0	0.0	1.0	1.0
K01696	1.0	1.0	0.0	1.0	1.0
K01697	0.0	0.0	1.0	0.0	0.0
K01698	1.0	1.0	0.0	1.0	1.0
K01702	0.0	1.0	0.0	1.0	0.0
K01704	0.0	1.0	0.0	0.0	0.0
K01707	0.0	1.0	0.0	1.0	0.0
K01708	0.0	1.0	0.0	0.0	0.0
K01709	0.0	1.0	0.0	0.0	0.0
K01710	0.0	1.0	1.0	1.0	1.0
K01711	1.0	0.0	0.0	1.0	0.0
K01712	0.0	1.0	0.0	1.0	0.0
K01714	1.0	1.0	0.0	1.0	1.0
K01715	0.0	1.0	0.0	1.0	0.0
K01716	0.0	1.0	0.0	1.0	0.0
K01719	1.0	0.0	0.0	1.0	1.0
K01721	0.0	0.0	0.0	1.0	0.0
K01724	1.0	1.0	0.0	1.0	1.0
K01726	1.0	1.0	0.0	1.0	1.0
K01728	1.0	0.0	0.0	0.0	1.0
K01729	0.0	1.0	0.0	0.0	0.0
K01734	1.0	0.0	0.0	1.0	1.0
K01735	1.0	1.0	0.0	1.0	1.0
K01736	1.0	1.0	0.0	1.0	1.0
K01737	1.0	1.0	0.0	1.0	1.0
K01738	1.0	1.0	1.0	1.0	1.0
K01740	0.0	0.0	0.0	1.0	0.0
K01743	0.0	1.0	0.0	0.0	0.0
K01745	0.0	1.0	0.0	1.0	0.0
K01749	1.0	1.0	0.0	1.0	1.0
K01750	0.0	0.0	0.0	1.0	0.0
K01751	0.0	0.0	0.0	1.0	0.0
K01752	1.0	1.0	0.0	1.0	1.0
K01754	0.0	1.0	1.0	1.0	0.0
K01755	1.0	1.0	0.0	1.0	1.0
K01756	1.0	1.0	0.0	1.0	1.0
K01758	0.0	0.0	1.0	0.0	0.0
K01759	0.0	0.0	0.0	1.0	0.0
K01760	0.0	1.0	0.0	1.0	0.0
K01761	0.0	1.0	0.0	1.0	0.0
K01766	0.0	1.0	0.0	0.0	0.0
K01768	0.0	1.0	0.0	1.0	0.0
K01770	1.0	1.0	0.0	0.0	1.0
K01772	1.0	1.0	0.0	1.0	1.0
K01775	1.0	1.0	0.0	1.0	1.0
K01776	1.0	1.0	0.0	1.0	1.0
K01777	0.0	0.0	0.0	1.0	0.0
K01778	0.0	1.0	0.0	1.0	0.0
K01779	0.0	0.0	0.0	1.0	0.0
K01782	0.0	0.0	0.0	1.0	0.0
K01783	1.0	1.0	0.0	1.0	1.0
K01784	1.0	1.0	0.0	1.0	1.0
K01785	1.0	1.0	0.0	1.0	1.0
K01788	1.0	0.0	0.0	0.0	1.0
K01790	0.0	1.0	0.0	1.0	0.0
K01791	1.0	0.0	0.0	0.0	1.0
K01792	1.0	1.0	0.0	1.0	1.0
K01795	0.0	1.0	0.0	0.0	0.0
K01799	0.0	0.0	0.0	1.0	0.0
K01800	0.0	0.0	0.0	1.0	0.0
K01801	0.0	1.0	0.0	1.0	0.0
K01803	1.0	1.0	0.0	1.0	1.0
K01804	0.0	0.0	0.0	0.0	1.0
K01805	0.0	0.0	0.0	1.0	0.0
K01807	0.0	1.0	0.0	1.0	0.0
K01808	1.0	1.0	0.0	1.0	1.0
K01809	1.0	0.0	1.0	0.0	1.0
K01810	1.0	1.0	0.0	1.0	1.0
K01811	1.0	0.0	0.0	0.0	1.0
K01812	0.0	0.0	0.0	1.0	0.0
K01814	1.0	1.0	0.0	1.0	1.0
K01815	0.0	0.0	0.0	1.0	0.0
K01816	0.0	1.0	0.0	1.0	0.0
K01817	1.0	1.0	0.0	1.0	1.0
K01820	0.0	0.0	0.0	1.0	0.0
K01821	1.0	1.0	0.0	1.0	1.0
K01822	0.0	0.0	0.0	1.0	0.0
K01823	0.0	1.0	0.0	0.0	1.0
K01825	0.0	1.0	0.0	0.0	0.0
K01826	0.0	0.0	0.0	1.0	0.0
K01834	0.0	0.0	0.0	1.0	0.0
K01835	1.0	0.0	0.0	1.0	1.0
K01838	1.0	1.0	0.0	1.0	1.0
K01839	1.0	0.0	0.0	1.0	1.0
K01840	1.0	1.0	1.0	1.0	1.0
K01843	0.0	0.0	0.0	1.0	0.0
K01845	1.0	1.0	0.0	1.0	1.0
K01847	0.0	0.0	0.0	1.0	0.0
K01857	0.0	1.0	0.0	1.0	0.0
K01866	1.0	1.0	0.0	1.0	1.0
K01867	1.0	1.0	1.0	1.0	1.0
K01868	1.0	1.0	0.0	1.0	1.0
K01869	1.0	1.0	0.0	1.0	1.0
K01870	1.0	1.0	0.0	1.0	1.0
K01872	1.0	1.0	0.0	1.0	1.0
K01873	1.0	1.0	0.0	1.0	1.0
K01874	1.0	1.0	0.0	1.0	1.0
K01875	1.0	1.0	0.0	1.0	1.0
K01876	1.0	1.0	0.0	1.0	1.0
K01878	1.0	1.0	0.0	1.0	1.0
K01879	1.0	1.0	0.0	1.0	1.0
K01880	0.0	0.0	0.0	1.0	0.0
K01881	1.0	1.0	0.0	1.0	1.0
K01883	1.0	1.0	0.0	1.0	1.0
K01885	0.0	1.0	1.0	1.0	0.0
K01886	0.0	1.0	0.0	0.0	0.0
K01887	1.0	1.0	0.0	1.0	1.0
K01889	1.0	1.0	0.0	1.0	1.0
K01890	1.0	1.0	0.0	1.0	1.0
K01892	1.0	1.0	1.0	1.0	1.0
K01893	1.0	0.0	0.0	0.0	1.0
K01894	0.0	1.0	0.0	0.0	0.0
K01895	1.0	1.0	1.0	1.0	1.0
K01897	0.0	1.0	0.0	0.0	0.0
K01899	0.0	1.0	0.0	1.0	0.0
K01902	1.0	0.0	0.0	0.0	1.0
K01903	1.0	1.0	0.0	1.0	1.0
K01907	0.0	0.0	0.0	1.0	0.0
K01908	0.0	1.0	0.0	1.0	0.0
K01911	1.0	0.0	0.0	0.0	1.0
K01912	0.0	0.0	0.0	1.0	0.0
K01914	1.0	0.0	0.0	0.0	1.0
K01915	1.0	1.0	0.0	1.0	1.0
K01916	1.0	0.0	0.0	1.0	1.0
K01918	1.0	1.0	0.0	1.0	1.0
K01919	0.0	1.0	0.0	1.0	0.0
K01920	0.0	1.0	0.0	1.0	0.0
K01921	1.0	1.0	0.0	1.0	1.0
K01923	1.0	1.0	0.0	1.0	1.0
K01924	1.0	1.0	0.0	1.0	1.0
K01925	1.0	1.0	0.0	1.0	1.0
K01926	1.0	0.0	0.0	0.0	1.0
K01928	1.0	0.0	0.0	1.0	1.0
K01929	1.0	1.0	0.0	1.0	1.0
K01933	1.0	1.0	0.0	0.0	1.0
K01934	1.0	1.0	0.0	1.0	1.0
K01935	0.0	1.0	0.0	0.0	0.0
K01937	1.0	1.0	0.0	1.0	1.0
K01938	1.0	0.0	0.0	1.0	1.0
K01939	1.0	1.0	0.0	1.0	1.0
K01940	1.0	1.0	0.0	1.0	1.0
K01941	0.0	0.0	0.0	1.0	0.0
K01945	1.0	1.0	0.0	1.0	1.0
K01949	0.0	0.0	0.0	1.0	0.0
K01950	0.0	1.0	0.0	1.0	0.0
K01951	1.0	1.0	0.0	1.0	1.0
K01952	0.0	1.0	0.0	0.0	0.0
K01953	1.0	1.0	0.0	1.0	1.0
K01955	1.0	1.0	0.0	1.0	1.0
K01956	1.0	1.0	0.0	1.0	1.0
K01958	1.0	0.0	0.0	1.0	1.0
K01959	0.0	1.0	0.0	0.0	0.0
K01960	0.0	1.0	0.0	0.0	0.0
K01961	1.0	1.0	0.0	1.0	1.0
K01962	1.0	1.0	0.0	1.0	1.0
K01963	1.0	1.0	0.0	1.0	1.0
K01965	0.0	0.0	0.0	1.0	0.0
K01966	0.0	0.0	1.0	1.0	0.0
K01968	0.0	1.0	0.0	1.0	0.0
K01969	0.0	1.0	0.0	1.0	0.0
K01971	0.0	0.0	0.0	1.0	0.0
K01972	1.0	1.0	0.0	1.0	1.0
K01975	1.0	1.0	0.0	1.0	1.0
K01989	0.0	0.0	0.0	1.0	0.0
K01990	1.0	1.0	0.0	1.0	1.0
K01991	0.0	1.0	0.0	1.0	0.0
K01993	0.0	1.0	0.0	1.0	0.0
K01995	0.0	1.0	0.0	1.0	0.0
K01996	0.0	1.0	0.0	1.0	0.0
K01997	0.0	1.0	0.0	1.0	0.0
K01998	0.0	1.0	0.0	1.0	0.0
K01999	0.0	1.0	0.0	1.0	0.0
K02000	0.0	0.0	0.0	1.0	0.0
K02001	0.0	0.0	0.0	1.0	0.0
K02002	0.0	0.0	0.0	1.0	0.0
K02003	1.0	1.0	0.0	1.0	1.0
K02004	1.0	1.0	0.0	1.0	1.0
K02005	0.0	0.0	0.0	1.0	1.0
K02010	1.0	1.0	0.0	1.0	1.0
K02011	1.0	1.0	0.0	1.0	1.0
K02012	1.0	1.0	0.0	1.0	1.0
K02013	0.0	1.0	0.0	1.0	0.0
K02014	0.0	1.0	0.0	0.0	0.0
K02015	1.0	1.0	0.0	1.0	1.0
K02016	1.0	1.0	0.0	1.0	1.0
K02017	0.0	1.0	0.0	1.0	0.0
K02018	1.0	1.0	0.0	1.0	1.0
K02019	0.0	1.0	0.0	1.0	0.0
K02020	1.0	1.0	0.0	1.0	1.0
K02021	0.0	0.0	0.0	1.0	0.0
K02024	0.0	1.0	0.0	0.0	0.0
K02025	1.0	0.0	0.0	1.0	0.0
K02026	1.0	0.0	0.0	1.0	0.0
K02027	1.0	0.0	0.0	1.0	0.0
K02028	1.0	1.0	0.0	1.0	1.0
K02029	1.0	1.0	0.0	1.0	1.0
K02030	0.0	1.0	0.0	1.0	0.0
K02031	0.0	0.0	0.0	1.0	0.0
K02032	1.0	1.0	0.0	1.0	1.0
K02033	1.0	1.0	0.0	1.0	1.0
K02034	1.0	1.0	1.0	1.0	1.0
K02035	0.0	1.0	0.0	1.0	0.0
K02036	1.0	1.0	0.0	1.0	1.0
K02037	1.0	1.0	0.0	1.0	1.0
K02038	1.0	1.0	0.0	1.0	1.0
K02039	1.0	1.0	0.0	1.0	1.0
K02040	1.0	1.0	0.0	1.0	1.0
K02041	0.0	1.0	0.0	1.0	0.0
K02042	0.0	1.0	0.0	1.0	0.0
K02043	0.0	0.0	0.0	1.0	0.0
K02044	0.0	1.0	0.0	1.0	0.0
K02045	0.0	1.0	0.0	1.0	0.0
K02046	0.0	1.0	0.0	1.0	0.0
K02047	0.0	1.0	0.0	1.0	0.0
K02048	0.0	1.0	0.0	0.0	0.0
K02049	0.0	1.0	0.0	1.0	0.0
K02050	0.0	0.0	0.0	1.0	0.0
K02051	0.0	0.0	0.0	1.0	0.0
K02052	0.0	1.0	0.0	1.0	0.0
K02053	1.0	0.0	0.0	1.0	1.0
K02054	1.0	0.0	0.0	1.0	1.0
K02055	0.0	0.0	0.0	1.0	0.0
K02056	0.0	0.0	0.0	1.0	0.0
K02057	0.0	0.0	0.0	1.0	0.0
K02058	1.0	0.0	0.0	1.0	1.0
K02065	0.0	1.0	0.0	1.0	0.0
K02066	0.0	1.0	0.0	1.0	0.0
K02067	0.0	1.0	0.0	1.0	0.0
K02068	1.0	0.0	0.0	0.0	1.0
K02069	1.0	0.0	0.0	0.0	1.0
K02071	1.0	1.0	0.0	1.0	1.0
K02072	1.0	1.0	0.0	1.0	1.0
K02073	1.0	1.0	0.0	1.0	1.0
K02074	0.0	0.0	0.0	1.0	0.0
K02075	0.0	0.0	0.0	1.0	0.0
K02076	1.0	0.0	0.0	0.0	1.0
K02077	0.0	0.0	0.0	1.0	0.0
K02078	1.0	1.0	0.0	1.0	1.0
K02081	0.0	1.0	0.0	1.0	0.0
K02086	1.0	0.0	0.0	1.0	1.0
K02099	1.0	1.0	0.0	1.0	1.0
K02103	0.0	0.0	0.0	0.0	1.0
K02106	0.0	1.0	0.0	0.0	0.0
K02108	1.0	1.0	0.0	0.0	1.0
K02109	1.0	1.0	0.0	1.0	1.0
K02110	1.0	1.0	0.0	0.0	1.0
K02111	1.0	1.0	0.0	0.0	1.0
K02112	0.0	1.0	0.0	0.0	0.0
K02113	1.0	1.0	0.0	1.0	1.0
K02114	1.0	1.0	0.0	1.0	1.0
K02115	1.0	1.0	0.0	1.0	1.0
K02116	0.0	1.0	0.0	1.0	0.0
K02126	0.0	0.0	0.0	1.0	0.0
K02128	0.0	0.0	0.0	1.0	0.0
K02132	0.0	0.0	0.0	1.0	0.0
K02133	1.0	1.0	0.0	1.0	1.0
K02160	1.0	1.0	0.0	1.0	1.0
K02167	0.0	0.0	0.0	1.0	0.0
K02169	0.0	1.0	0.0	1.0	0.0
K02170	0.0	1.0	0.0	1.0	0.0
K02171	1.0	0.0	0.0	0.0	0.0
K02173	0.0	0.0	0.0	1.0	0.0
K02189	0.0	0.0	0.0	1.0	0.0
K02193	1.0	1.0	0.0	1.0	0.0
K02194	0.0	1.0	0.0	1.0	0.0
K02195	0.0	1.0	0.0	1.0	0.0
K02196	0.0	1.0	0.0	1.0	0.0
K02197	0.0	1.0	0.0	1.0	0.0
K02198	0.0	1.0	0.0	1.0	0.0
K02199	1.0	1.0	1.0	1.0	1.0
K02200	0.0	0.0	0.0	1.0	0.0
K02204	1.0	1.0	1.0	1.0	1.0
K02221	1.0	1.0	0.0	1.0	1.0
K02224	0.0	1.0	0.0	1.0	0.0
K02225	0.0	1.0	0.0	1.0	0.0
K02226	0.0	1.0	0.0	1.0	0.0
K02227	0.0	1.0	0.0	1.0	0.0
K02228	0.0	0.0	0.0	1.0	0.0
K02229	0.0	0.0	0.0	1.0	0.0
K02230	0.0	1.0	0.0	1.0	0.0
K02231	0.0	1.0	0.0	1.0	0.0
K02232	0.0	1.0	0.0	1.0	0.0
K02233	0.0	1.0	0.0	1.0	0.0
K02234	1.0	1.0	0.0	1.0	1.0
K02236	1.0	0.0	0.0	0.0	1.0
K02237	1.0	1.0	0.0	0.0	1.0
K02238	1.0	1.0	0.0	1.0	1.0
K02240	1.0	0.0	0.0	0.0	1.0
K02242	1.0	1.0	0.0	1.0	1.0
K02243	1.0	0.0	0.0	0.0	1.0
K02244	1.0	0.0	0.0	0.0	1.0
K02245	1.0	0.0	0.0	0.0	1.0
K02246	1.0	0.0	0.0	0.0	0.0
K02250	1.0	0.0	0.0	0.0	1.0
K02257	1.0	1.0	0.0	1.0	1.0
K02258	0.0	1.0	0.0	1.0	0.0
K02259	1.0	1.0	0.0	1.0	1.0
K02262	0.0	0.0	0.0	1.0	0.0
K02274	1.0	1.0	0.0	1.0	1.0
K02275	1.0	1.0	0.0	1.0	1.0
K02276	0.0	1.0	0.0	1.0	0.0
K02277	0.0	0.0	0.0	1.0	0.0
K02278	0.0	0.0	0.0	1.0	0.0
K02279	0.0	0.0	1.0	1.0	0.0
K02280	0.0	0.0	0.0	1.0	0.0
K02281	0.0	0.0	0.0	1.0	0.0
K02282	0.0	0.0	1.0	1.0	0.0
K02283	0.0	0.0	1.0	1.0	0.0
K02288	0.0	0.0	0.0	1.0	0.0
K02294	0.0	0.0	0.0	1.0	0.0
K02297	0.0	0.0	0.0	1.0	0.0
K02298	0.0	0.0	0.0	1.0	0.0
K02299	0.0	0.0	0.0	1.0	0.0
K02300	0.0	0.0	0.0	1.0	0.0
K02302	0.0	1.0	0.0	1.0	0.0
K02303	0.0	1.0	0.0	1.0	0.0
K02313	1.0	1.0	0.0	1.0	1.0
K02314	1.0	1.0	0.0	1.0	1.0
K02315	1.0	1.0	0.0	1.0	0.0
K02316	1.0	1.0	0.0	1.0	1.0
K02335	1.0	1.0	0.0	1.0	1.0
K02337	1.0	1.0	0.0	1.0	1.0
K02338	1.0	1.0	0.0	1.0	1.0
K02339	0.0	1.0	0.0	1.0	0.0
K02340	1.0	1.0	0.0	1.0	1.0
K02341	1.0	1.0	1.0	1.0	1.0
K02342	1.0	1.0	0.0	1.0	1.0
K02343	1.0	1.0	1.0	1.0	1.0
K02346	1.0	1.0	0.0	1.0	1.0
K02347	1.0	0.0	0.0	0.0	1.0
K02348	1.0	1.0	0.0	1.0	1.0
K02351	0.0	1.0	0.0	0.0	0.0
K02355	1.0	1.0	0.0	1.0	1.0
K02356	1.0	1.0	0.0	1.0	1.0
K02357	1.0	1.0	0.0	1.0	1.0
K02358	1.0	1.0	0.0	1.0	1.0
K02361	0.0	1.0	0.0	0.0	0.0
K02362	0.0	1.0	0.0	0.0	0.0
K02363	0.0	1.0	0.0	0.0	0.0
K02364	0.0	1.0	0.0	1.0	0.0
K02371	0.0	1.0	0.0	0.0	0.0
K02372	1.0	1.0	0.0	1.0	1.0
K02377	1.0	0.0	0.0	1.0	0.0
K02379	0.0	1.0	0.0	0.0	0.0
K02380	0.0	1.0	0.0	0.0	0.0
K02383	1.0	0.0	0.0	1.0	1.0
K02385	1.0	0.0	0.0	0.0	1.0
K02386	0.0	1.0	0.0	1.0	0.0
K02387	1.0	1.0	0.0	1.0	1.0
K02388	1.0	1.0	0.0	1.0	1.0
K02389	1.0	1.0	0.0	1.0	1.0
K02390	0.0	1.0	0.0	1.0	0.0
K02391	1.0	1.0	0.0	1.0	1.0
K02392	1.0	1.0	0.0	1.0	1.0
K02393	0.0	1.0	0.0	1.0	0.0
K02394	0.0	1.0	0.0	1.0	0.0
K02395	0.0	1.0	0.0	1.0	0.0
K02396	1.0	1.0	0.0	1.0	1.0
K02397	1.0	1.0	0.0	1.0	1.0
K02398	1.0	1.0	0.0	0.0	1.0
K02399	1.0	1.0	0.0	0.0	1.0
K02400	1.0	1.0	0.0	1.0	1.0
K02401	1.0	1.0	0.0	1.0	1.0
K02402	0.0	1.0	0.0	0.0	0.0
K02403	0.0	1.0	0.0	0.0	0.0
K02404	1.0	1.0	0.0	0.0	1.0
K02405	1.0	1.0	0.0	0.0	1.0
K02406	1.0	1.0	0.0	1.0	1.0
K02407	1.0	1.0	0.0	0.0	1.0
K02408	1.0	1.0	0.0	1.0	1.0
K02409	1.0	1.0	0.0	1.0	1.0
K02410	1.0	1.0	0.0	1.0	1.0
K02411	1.0	1.0	0.0	0.0	1.0
K02412	1.0	1.0	0.0	1.0	1.0
K02413	1.0	1.0	0.0	0.0	1.0
K02414	1.0	1.0	0.0	0.0	1.0
K02415	1.0	1.0	0.0	1.0	1.0
K02416	1.0	1.0	0.0	1.0	1.0
K02417	1.0	1.0	0.0	1.0	1.0
K02418	1.0	0.0	0.0	0.0	1.0
K02419	1.0	1.0	0.0	1.0	1.0
K02420	1.0	1.0	0.0	1.0	1.0
K02421	1.0	1.0	0.0	1.0	1.0
K02422	1.0	1.0	0.0	0.0	1.0
K02423	0.0	1.0	0.0	0.0	0.0
K02424	1.0	0.0	0.0	1.0	1.0
K02426	0.0	0.0	0.0	1.0	0.0
K02427	0.0	1.0	0.0	1.0	0.0
K02429	0.0	1.0	0.0	0.0	0.0
K02431	0.0	0.0	0.0	1.0	0.0
K02433	1.0	1.0	0.0	1.0	1.0
K02434	1.0	1.0	0.0	1.0	1.0
K02435	1.0	0.0	0.0	1.0	1.0
K02437	1.0	1.0	0.0	1.0	1.0
K02438	0.0	0.0	0.0	1.0	0.0
K02439	1.0	1.0	0.0	1.0	1.0
K02440	1.0	1.0	0.0	0.0	1.0
K02441	0.0	0.0	0.0	1.0	0.0
K02443	1.0	0.0	0.0	0.0	1.0
K02444	0.0	1.0	0.0	1.0	0.0
K02446	1.0	0.0	0.0	0.0	1.0
K02450	0.0	1.0	0.0	0.0	0.0
K02451	0.0	1.0	0.0	0.0	0.0
K02453	0.0	1.0	0.0	0.0	0.0
K02454	0.0	1.0	0.0	0.0	0.0
K02455	0.0	1.0	0.0	0.0	0.0
K02456	1.0	1.0	0.0	0.0	1.0
K02458	1.0	1.0	0.0	0.0	1.0
K02459	0.0	1.0	0.0	0.0	0.0
K02460	0.0	1.0	0.0	0.0	0.0
K02469	1.0	1.0	0.0	1.0	1.0
K02470	1.0	1.0	0.0	1.0	1.0
K02471	0.0	1.0	0.0	1.0	0.0
K02472	1.0	0.0	0.0	0.0	1.0
K02473	0.0	1.0	0.0	1.0	1.0
K02474	0.0	1.0	0.0	0.0	1.0
K02477	1.0	0.0	0.0	0.0	1.0
K02478	1.0	0.0	0.0	0.0	1.0
K02480	0.0	1.0	0.0	1.0	0.0
K02482	0.0	1.0	0.0	1.0	0.0
K02484	0.0	1.0	0.0	0.0	1.0
K02486	0.0	0.0	0.0	1.0	0.0
K02488	1.0	1.0	0.0	1.0	1.0
K02490	1.0	0.0	0.0	0.0	1.0
K02491	1.0	0.0	0.0	0.0	1.0
K02492	1.0	1.0	0.0	0.0	1.0
K02493	1.0	1.0	0.0	1.0	1.0
K02494	0.0	1.0	0.0	0.0	0.0
K02495	1.0	1.0	0.0	1.0	1.0
K02496	0.0	1.0	0.0	0.0	0.0
K02497	1.0	1.0	0.0	0.0	1.0
K02498	0.0	1.0	0.0	1.0	0.0
K02499	1.0	0.0	0.0	0.0	1.0
K02500	1.0	1.0	0.0	1.0	1.0
K02501	1.0	1.0	0.0	1.0	1.0
K02502	1.0	1.0	0.0	1.0	1.0
K02503	1.0	1.0	0.0	1.0	1.0
K02509	0.0	0.0	1.0	1.0	0.0
K02510	0.0	1.0	1.0	1.0	1.0
K02517	0.0	1.0	0.0	1.0	0.0
K02518	1.0	1.0	0.0	1.0	1.0
K02519	1.0	1.0	0.0	1.0	1.0
K02520	1.0	1.0	0.0	1.0	1.0
K02523	0.0	1.0	0.0	1.0	0.0
K02525	0.0	1.0	0.0	0.0	0.0
K02527	0.0	1.0	0.0	1.0	0.0
K02528	1.0	1.0	0.0	1.0	1.0
K02529	0.0	1.0	0.0	1.0	0.0
K02532	0.0	1.0	0.0	0.0	1.0
K02533	0.0	0.0	0.0	1.0	0.0
K02535	0.0	1.0	0.0	1.0	0.0
K02536	0.0	1.0	0.0	1.0	0.0
K02548	1.0	0.0	0.0	0.0	1.0
K02549	1.0	0.0	0.0	0.0	1.0
K02550	0.0	1.0	0.0	0.0	0.0
K02551	1.0	0.0	0.0	0.0	1.0
K02552	1.0	0.0	0.0	0.0	1.0
K02553	0.0	1.0	0.0	0.0	0.0
K02554	0.0	1.0	0.0	1.0	0.0
K02556	1.0	1.0	0.0	1.0	1.0
K02557	1.0	1.0	0.0	1.0	1.0
K02558	0.0	1.0	0.0	0.0	0.0
K02563	1.0	1.0	0.0	1.0	1.0
K02564	1.0	0.0	0.0	0.0	1.0
K02565	1.0	1.0	1.0	1.0	1.0
K02574	0.0	1.0	0.0	1.0	0.0
