>NZ_ASHR01000014.1
256790	257644	+	2	1.170128	I:	D:
257644	257955	+	1	1.097321	I:	D:
257962	258354	-	1	1.161521	I:	D:
258534	259103	+	3	1.131980	I:	D:
259110	259358	-	3	1.138365	I:	D:
259468	260079	+	1	1.106214	I:	D:
260076	261329	+	3	1.148826	I:	D:
261334	262842	+	1	1.155313	I:	D:
262915	263163	-	1	1.187668	I:	D:
263302	263700	+	1	1.130468	I:	D:
263710	264189	-	1	1.182428	I:	D:
264410	265633	-	2	1.160361	I:	D:
265669	266532	-	1	1.121036	I:	D:
266552	266779	-	2	1.149984	I:	D:
266908	268545	+	1	1.189499	I:	D:
268626	269198	+	3	1.155390	I:	D:
269198	272104	+	2	1.129887	I:	D:
272101	274284	+	1	1.118759	I:	D:
274296	275972	+	3	1.131084	I:	D:
275981	277009	-	2	1.160347	I:	D:
276918	278615	+	3	1.172983	I:	D:
278645	280432	+	2	1.166232	I:	D:
280432	280947	+	1	1.140234	I:	D:
280975	282000	+	1	1.146629	I:	D:
282195	283691	+	3	1.119660	I:	D:
283719	284717	+	3	1.156533	I:	D:
284740	285132	+	1	1.158988	I:	D:
285129	285476	+	3	1.065356	I:	D:
285495	285899	-	3	1.135773	I:	D:
286039	287631	+	1	1.124544	I:	D:
287650	288315	-	1	1.119944	I:	D:
288308	289759	+	2	1.112196	I:	D:
289814	290539	+	2	1.129124	I:	D:
290561	291760	-	2	1.138415	I:	D:
291871	292494	-	1	1.139995	I:	D:
292300	293361	+	1	1.114384	I:	D:
293358	294446	+	3	1.130636	I:	D:
294446	295222	+	2	1.121877	I:	D:
295572	296276	-	3	1.120587	I:	D:
296312	297802	+	2	1.140423	I:	D:
297802	298719	+	1	1.120856	I:	D:
298831	299577	+	1	1.179907	I:	D:
299804	300754	-	2	1.154847	I:	D:
300886	301284	+	1	1.146375	I:	D:
301284	301685	+	3	1.145007	I:	D:
301690	302925	-	1	1.175855	I:	D:
303026	303562	-	2	1.124771	I:	D:
303555	304385	-	3	1.159146	I:	D:
304493	306496	-	2	1.152632	I:	D:
306518	307327	-	2	1.113648	I:	D:
307324	308139	-	1	1.134580	I:	D:
308136	308426	-	3	1.156636	I:	D:
