ID	count
K02053	1
K02054	1
K02055	1
K02056	1
K02057	1
K02058	1
K02065	1
K02066	1
K02067	1
K02071	1
K02072	1
K02073	1
K02074	1
K02075	1
K02077	1
K02078	1
K02081	1
K02099	1
K02109	1
K02113	1
K02114	1
K02115	1
K02116	1
K02126	1
K02128	1
K02132	1
K02133	1
K02160	1
K02167	1
K02169	1
K02170	1
K02173	1
K02189	1
K02193	1
K02194	1
K02195	1
K02196	1
K02197	1
K02198	1
K02199	1
K02200	1
K02204	1
K02221	1
K02224	1
K02225	1
K02226	1
K02227	1
K02228	1
K02229	1
K02230	1
K02231	1
K02232	1
K02233	1
K02234	1
K02238	1
K02242	1
K02257	1
K02258	1
K02259	1
K02262	1
K02274	1
K02275	1
K02276	1
K02277	1
K02278	1
K02279	1
K02280	1
K02281	1
K02282	1
K02283	1
K02294	1
K02297	1
K02298	1
K02299	1
K02300	1
K02302	1
K02303	1
K02313	1
K02314	1
K02315	1
K02316	1
K02335	1
K02337	1
K02338	1
K02339	1
K02340	1
K02341	1
K02342	1
K02343	1
K02346	1
K02348	1
K02355	1
K02356	1
K02357	1
K02358	1
K02364	1
K02372	1
K02377	1
K02383	1
K02386	1
K02387	1
K02388	1
K02389	1
K02390	1
K02391	1
K02392	1
K02393	1
K02394	1
K02395	1
K02396	1
K02397	1
K02400	1
K02401	1
K02406	1
K02408	1
K02409	1
K02410	1
K02412	1
K02415	1
K02416	1
K02417	1
K02419	1
K02420	1
K02421	1
K02424	1
K02426	1
K02427	1
K02431	1
K02433	1
K02434	1
K02435	1
K02437	1
K02438	1
K02439	1
K02441	1
K02444	1
K02469	1
K02470	1
K02471	1
K02473	1
K02480	1
K02484	1
K02486	1
K02488	1
K02492	1
K02493	1
K02495	1
K02498	1
K02500	1
K02501	1
K02502	1
K02503	1
K02510	1
K02517	1
K02518	1
K02519	1
K02520	1
K02523	1
K02527	1
K02528	1
K02529	1
K02533	1
K02535	1
K02536	1
K02554	1
K02556	1
K02557	1
K02563	1
K02565	1
K02574	1
K02575	1
K02584	1
K02585	1
K02586	1
K02587	1
K02588	1
K02591	1
K02592	1
K02593	1
K02596	1
K02600	1
K02601	1
K02612	1
K02614	1
K02621	1
K02622	1
K02623	1
K02624	1
K02636	1
K02638	1
K02651	1
K02656	1
K02687	1
K02784	1
K02793	1
K02805	1
K02806	1
K02834	1
K02835	1
K02836	1
K02837	1
K02838	1
K02847	1
K02860	1
K02863	1
K02864	1
K02867	1
K02871	1
K02874	1
K02876	1
K02878	1
K02879	1
K02881	1
K02884	1
K02886	1
K02887	1
K02888	1
K02890	1
K02892	1
K02895	1
K02897	1
K02899	1
K02902	1
K02904	1
K02906	1
K02907	1
