ID	PC1	PC2	PC3	PC4	PC5
VOG00002	-1.0806069160279177	0.2781879986469252	-0.06999585732594939	0.0008428515033487288	-6.303523986081112e-16
VOG00004	-1.0806069160278797	0.27818799864692306	-0.06999585732595646	0.0008428515033450463	1.5403779338275175e-14
VOG00006	0.18055827751814907	-1.0897499370610997	0.17183099777937436	-0.01782950636376472	9.846497327746628e-15
VOG00014	-0.10744926697170315	0.682611296257495	-0.10330569857978919	-0.8728255300401374	-1.149527995346217e-15
VOG00018	-0.407658538217642	-0.6622273863536854	-0.8031533582569481	-0.014631749792926847	-4.2774345226467024e-17
VOG00025	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00033	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00045	-0.407658538217642	-0.6622273863536854	-0.8031533582569481	-0.014631749792926847	-4.277434522646812e-17
VOG00047	-0.7017535747454912	-0.8626103873107503	0.11467961959361334	-0.017141320993051892	-1.067496031612263e-16
VOG00051	-0.5134100801588563	0.5490435403066032	-0.8276029687567763	0.00588273268485092	8.027047567205267e-17
VOG00053	-0.7017535747454912	-0.8626103873107503	0.11467961959361334	-0.017141320993051892	-1.067496031612263e-16
VOG00055	0.0	-0.0	-0.0	0.0	-0.0
VOG00056	0.0	-0.0	-0.0	0.0	-0.0
VOG00060	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00066	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00068	-0.407658538217642	-0.6622273863536854	-0.8031533582569481	-0.014631749792926847	-4.277434522646812e-17
VOG00071	-0.7017535747454912	-0.8626103873107503	0.11467961959361334	-0.017141320993051892	-1.067496031612263e-16
VOG00072	-0.5134100801588563	0.5490435403066032	-0.8276029687567763	0.00588273268485092	8.027047567205267e-17
VOG00075	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00082	-0.7017535747454912	-0.8626103873107503	0.11467961959361334	-0.017141320993051892	-1.067496031612263e-16
VOG00085	-0.407658538217642	-0.6622273863536854	-0.8031533582569481	-0.014631749792926847	-4.277434522646812e-17
VOG00088	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00089	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00094	-0.4518105534326124	-0.3942502615142682	0.9436066342073647	-0.0063619951821904126	-3.564979055982172e-17
VOG00098	-0.407658538217642	-0.6622273863536854	-0.8031533582569481	-0.014631749792926847	-4.277434522646812e-17
VOG00106	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00107	0.0	-0.0	-0.0	0.0	-0.0
VOG00110	-0.1805582775181567	1.0897499370610917	-0.17183099777935704	0.017829506363765606	-6.49290514707327e-17
VOG00111	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00121	0.11368855740595803	-0.6520543502573837	0.10714343469657912	-0.894662126518604	2.0741823460974436e-17
VOG00122	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00123	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00127	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00129	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00136	-0.407658538217642	-0.6622273863536854	-0.8031533582569481	-0.014631749792926847	-4.277434522646812e-17
VOG00137	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00155	-0.407658538217642	-0.6622273863536854	-0.8031533582569481	-0.014631749792926847	-4.277434522646812e-17
VOG00158	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00164	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00182	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00184	-0.5134100801588563	0.5490435403066032	-0.8276029687567763	0.00588273268485092	8.027047567205267e-17
VOG00189	-0.4518105534326124	-0.3942502615142682	0.9436066342073647	-0.0063619951821904126	-3.564979055982172e-17
VOG00196	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00211	-1.0806069160279161	0.27818799864692517	-0.06999585732595064	0.0008428515033483188	-2.870033187811195e-17
VOG00214	-0.4518105534326124	-0.3942502615142682	0.9436066342073647	-0.0063619951821904126	-3.564979055982172e-17
