>JQGI01000001.1_1
142	1467	+	1	1.392835	I:	D:
1713	1868	+	3	1.377489	I:	D:
2119	3138	+	1	1.343118	I:	D:
3504	4661	+	3	1.335195	I:	D:
4642	5085	+	1	1.321327	I:	D:
5096	5569	+	2	1.341976	I:	D:
5797	6354	+	1	1.325428	I:	D:
6351	7244	+	3	1.356339	I:	D:
7274	9085	-	2	1.332194	I:	D:
9214	10368	+	1	1.325528	I:	D:
10403	11503	+	2	1.328015	I:	D:
11515	12954	+	1	1.329893	I:	D:
12929	15409	+	2	1.317601	I:	D:
15427	16245	-	1	1.346490	I:	D:
16324	18072	+	1	1.317897	I:	D:
18198	18956	+	3	1.303749	I:	D:
18953	19603	+	2	1.326222	I:	D:
19664	19930	-	2	1.355659	I:	D:
19948	21216	-	1	1.316159	I:	D:
21152	22114	-	2	1.350434	I:	D:
22053	23171	+	3	1.333162	I:	D:
23207	23578	+	2	1.298130	I:	D:
23708	25480	+	2	1.327623	I:	D:
25539	26033	+	3	1.322226	I:	D:
26066	26323	-	2	1.299155	I:	D:
26324	27421	-	2	1.316905	I:	D:
27477	28394	-	3	1.302585	I:	D:
28477	29439	+	1	1.333957	I:	D:
29478	30476	-	3	1.278207	I:	D:
30655	30870	-	1	1.326339	I:	D:
30950	31513	-	2	1.314785	I:	D:
31574	31978	-	2	1.328454	I:	D:
32099	32434	+	2	1.341821	I:	D:
32485	32913	-	1	1.313641	I:	D:
33045	34094	+	3	1.318810	I:	D:
34141	34395	-	1	1.310320	I:	D:
34545	35300	+	3	1.344111	I:	D:
35297	36427	+	2	1.335632	I:	D:
36467	37765	-	2	1.317863	I:	D:
37894	38199	+	1	1.347359	I:	D:
38328	39365	+	3	1.326793	I:	D:
39362	40291	+	2	1.314976	I:	D:
40284	41669	+	3	1.319491	I:	D:
41702	42646	+	2	1.314519	I:	D:
42715	43704	+	1	1.308572	I:	D:
43862	44335	+	2	1.329692	I:	D:
44439	45986	+	3	1.322403	I:	D:
46081	46383	+	1	1.311988	I:	D:
46396	48507	+	1	1.315018	I:	D:
48504	48710	+	3	1.300369	I:	D:
48803	49006	-	2	1.375826	I:	D:
49056	49718	+	3	1.311036	I:	D:
49748	51088	+	2	1.325317	I:	D:
51199	51666	+	1	1.358167	I:	D:
51775	54843	+	1	1.320606	I:	D:
54980	55396	+	2	1.337883	I:	D:
55421	55777	-	2	1.278755	I:	D:
55833	56213	-	3	1.319401	I:	D:
56372	59812	+	2	1.325434	I:	D:
59796	63398	+	3	1.318942	I:	D:
63514	63876	+	1	1.332024	I:	D:
63873	66431	+	3	1.319713	I:	D:
66577	66957	+	1	1.317347	I:	D:
67060	68061	+	1	1.324412	I:	D:
68168	69661	+	2	1.330471	I:	D:
69658	71136	+	1	1.326019	I:	D:
71144	71944	+	2	1.320203	I:	D:
72375	73841	-	3	1.317015	I:	D:
73861	74928	-	1	1.336463	I:	D:
74928	75623	-	3	1.326732	I:	D:
75589	76341	-	1	1.315992	I:	D:
76430	77143	-	2	1.315236	I:	D:
77153	77617	-	2	1.321148	I:	D:
77770	78504	+	1	1.320495	I:	D:
78544	79902	-	1	1.310618	I:	D:
80060	81844	-	2	1.320248	I:	D:
82218	83483	+	3	1.320284	I:	D:
83589	84941	+	3	1.321301	I:	D:
84943	85776	+	1	1.324559	I:	D:
85800	87311	+	3	1.313177	I:	D:
87363	88406	+	3	1.326920	I:	D:
88641	89588	+	3	1.311568	I:	D:
89677	90486	+	1	1.324621	I:	D:
90483	90890	+	3	1.302002	I:	D:
91101	93398	+	3	1.321329	I:	D:
93544	94392	+	1	1.315556	I:	D:
94466	94849	+	2	1.311275	I:	D:
94895	95707	-	2	1.294326	I:	D:
95873	96067	+	2	1.321147	I:	D:
96135	96554	+	3	1.304273	I:	D:
96551	97333	+	2	1.329002	I:	D:
97461	98087	+	3	1.312025	I:	D:
98180	99334	+	2	1.315046	I:	D:
99331	100116	+	1	1.333254	I:	D:
100122	100418	+	3	1.306094	I:	D:
100415	100984	+	2	1.334276	I:	D:
100974	101531	+	3	1.315105	I:	D:
101542	101889	+	1	1.285874	I:	D:
101889	102614	+	3	1.320044	I:	D:
102772	103320	-	1	1.367120	I:	D:
103539	103952	-	3	1.308008	I:	D:
104048	104689	+	2	1.336859	I:	D:
104798	106267	+	2	1.327062	I:	D:
106400	107149	+	2	1.319795	I:	D:
107172	108293	-	3	1.332914	I:	D:
108357	109757	-	3	1.315594	I:	D:
109829	110125	-	2	1.312024	I:	D:
110239	110610	+	1	1.319905	I:	D:
110653	111432	+	1	1.311826	I:	D:
111628	113535	+	1	1.324795	I:	D:
113639	114253	+	2	1.327011	I:	D:
114274	115524	+	1	1.330332	I:	D:
115552	115746	-	1	1.352548	I:	D:
115853	116401	-	2	1.312670	I:	D:
116466	117203	-	3	1.319829	I:	D:
117181	118119	-	1	1.312184	I:	D:
118454	121300	+	2	1.315153	I:	D:
121319	122596	+	2	1.300335	I:	D:
122637	124232	-	3	1.326741	I:	D:
124327	125061	+	1	1.327436	I:	D:
125058	125474	+	3	1.336174	I:	D:
125486	126073	+	2	1.302723	I:	D:
126081	127256	+	3	1.342019	I:	D:
127279	128496	-	1	1.312597	I:	D:
128594	129289	-	2	1.311593	I:	D:
129376	130020	-	1	1.312560	I:	D:
130146	130670	+	3	1.305863	I:	D:
130710	130988	-	3	1.325563	I:	D:
131003	131617	-	2	1.310565	I:	D:
131631	132464	-	3	1.314607	I:	D:
132528	133439	-	3	1.331885	I:	D:
133484	133672	+	2	1.379886	I:	D:
133804	135498	+	1	1.329456	I:	D:
135511	136287	+	1	1.311192	I:	D:
136402	137313	+	1	1.322921	I:	D:
137357	138496	-	2	1.307568	I:	D:
138603	139463	-	3	1.322281	I:	D:
139554	139967	-	3	1.314462	I:	D:
140086	140532	+	1	1.325296	I:	D:
140553	141479	+	3	1.316701	I:	D:
141522	141995	-	3	1.321449	I:	D:
142158	142679	+	3	1.345168	I:	D:
142970	144271	+	2	1.313170	I:	D:
144308	144514	-	2	1.332637	I:	D:
144557	145402	-	2	1.324670	I:	D:
145489	146703	-	1	1.326528	I:	D:
146915	147136	+	2	1.338720	I:	D:
147145	147681	+	1	1.325814	I:	D:
147751	149460	+	1	1.301981	I:	D:
149461	151815	+	1	1.302644	I:	D:
151829	152239	+	2	1.324927	I:	D:
152381	152845	+	2	1.355576	I:	D:
152878	153345	+	1	1.351764	I:	D:
153619	153777	+	1	1.370520	I:	D:
153871	154467	+	1	1.350093	I:	D:
154544	154747	+	2	1.295010	I:	D:
154757	155080	+	2	1.312550	I:	D:
155118	160295	-	3	1.367250	I:	D:
160276	161667	-	1	1.361589	I:	D:
161669	163990	-	2	1.371017	I:	D:
164181	164507	+	3	1.323758	I:	D:
164560	166857	+	1	1.342593	I:	D:
166871	167314	+	2	1.395067	I:	D:
167323	167580	+	1	1.342020	I:	D:
167708	169246	+	2	1.314679	I:	D:
169358	169714	-	2	1.312118	I:	D:
169716	170009	-	3	1.291342	I:	D:
170025	170663	-	3	1.301330	I:	D:
170687	171097	-	2	1.297058	I:	D:
171219	171971	-	3	1.322525	I:	D:
172151	172552	+	2	1.327576	I:	D:
172527	173408	+	3	1.312178	I:	D:
173398	174525	+	1	1.333321	I:	D:
174539	175006	+	2	1.326055	I:	D:
175144	176817	+	1	1.320048	I:	D:
176898	177476	+	3	1.293660	I:	D:
177556	178329	+	1	1.296799	I:	D:
178343	179308	+	2	1.302942	I:	D:
179415	179729	+	3	1.331145	I:	D:
179891	182530	+	2	1.324772	I:	D:
182514	182951	+	3	1.303455	I:	D:
183014	183334	-	2	1.325663	I:	D:
183285	184769	+	3	1.310295	I:	D:
184777	185256	+	1	1.321065	I:	D:
185256	185546	+	3	1.320857	I:	D:
185524	185883	+	1	1.302445	I:	D:
185925	187238	-	3	1.319725	I:	D:
187311	189095	+	3	1.321014	I:	D:
189140	189541	-	2	1.300322	I:	D:
189756	190373	+	3	1.334026	I:	D:
190390	192147	+	1	1.316948	I:	D:
192144	192944	+	3	1.333798	I:	D:
192953	193393	+	2	1.352348	I:	D:
193464	193727	+	3	1.343731	I:	D:
193823	194650	+	2	1.316756	I:	D:
194637	195392	+	3	1.302314	I:	D:
195389	195979	+	2	1.324937	I:	D:
195985	196497	+	1	1.332394	I:	D:
196753	197658	+	1	1.310289	I:	D:
197747	199039	+	2	1.304440	I:	D:
199250	200518	+	2	1.308019	I:	D:
200589	202889	+	3	1.314824	I:	D:
202893	203489	+	3	1.314205	I:	D:
204022	204273	+	1	1.380280	I:	D:
204263	205219	+	2	1.394229	I:	D:
205375	206553	+	1	1.309156	I:	D:
206739	208082	+	3	1.312003	I:	D:
208142	209059	+	2	1.299018	I:	D:
209052	209717	+	3	1.339675	I:	D:
209714	210694	+	2	1.305862	I:	D:
210691	211995	+	1	1.305137	I:	D:
212030	212296	-	2	1.363948	I:	D:
212319	214970	+	3	1.316136	I:	D:
215065	215853	+	1	1.334258	I:	D:
215872	216255	-	1	1.382961	I:	D:
216282	216464	+	3	1.382796	I:	D:
216507	217943	-	3	1.322978	I:	D:
218052	219266	+	3	1.333404	I:	D:
219352	223092	+	1	1.370220	I:	D:
223089	223700	+	3	1.340604	I:	D:
223743	225398	-	3	1.374727	I:	D:
225417	225980	-	3	1.382405	I:	D:
226535	227770	+	2	1.321156	I:	D:
227767	228048	+	1	1.331364	I:	D:
228050	229708	+	2	1.319216	I:	D:
229713	230747	+	3	1.314053	I:	D:
230752	231969	+	1	1.306377	I:	D:
232111	232572	+	1	1.329920	I:	D:
232661	233413	+	2	1.334784	I:	D:
233426	235063	+	2	1.313940	I:	D:
235060	235767	+	1	1.314272	I:	D:
235835	236494	+	2	1.332423	I:	D:
236518	237147	+	1	1.329589	I:	D:
237290	237799	-	2	1.385460	I:	D:
238100	238543	+	2	1.330553	I:	D:
238678	239514	+	1	1.328473	I:	D:
239650	240756	+	1	1.321744	I:	D:
240770	241660	+	2	1.311403	I:	D:
241653	242156	+	3	1.344149	I:	D:
242159	242830	+	2	1.339207	I:	D:
242836	243693	+	1	1.306659	I:	D:
243736	245061	+	1	1.311068	I:	D:
245204	245512	+	2	1.307183	I:	D:
245516	245851	+	2	1.342534	I:	D:
245864	246145	+	2	1.343753	I:	D:
246222	246662	+	3	1.345938	I:	D:
246663	247952	+	3	1.314738	I:	D:
247968	249254	+	3	1.320275	I:	D:
249299	250075	-	2	1.306046	I:	D:
250202	250873	-	2	1.341180	I:	D:
250888	251427	-	1	1.315720	I:	D:
251405	252556	-	2	1.339251	I:	D:
252631	254064	+	1	1.352346	I:	D:
254018	254887	+	2	1.329051	I:	D:
254850	255929	+	3	1.316717	I:	D:
256007	256600	+	2	1.316313	I:	D:
256611	257606	+	3	1.311746	I:	D:
257611	258669	+	1	1.313787	I:	D:
258666	259811	+	3	1.322729	I:	D:
259896	260174	+	3	1.331815	I:	D:
260312	262120	+	2	1.310073	I:	D:
262161	263015	-	3	1.312974	I:	D:
263236	264537	+	1	1.310742	I:	D:
264527	265450	+	2	1.305555	I:	D:
265553	267844	+	2	1.316441	I:	D:
267846	268364	+	3	1.303068	I:	D:
268552	270741	+	1	1.304605	I:	D:
270758	271201	+	2	1.310728	I:	D:
271515	272795	+	3	1.312178	I:	D:
272792	274564	+	2	1.308637	I:	D:
274681	275814	+	1	1.343166	I:	D:
276120	276320	+	3	1.336208	I:	D:
276329	276679	-	2	1.304788	I:	D:
276799	278511	+	1	1.315613	I:	D:
278599	279636	+	1	1.319105	I:	D:
279684	280328	-	3	1.328226	I:	D:
280673	281887	+	2	1.335476	I:	D:
282244	283011	+	1	1.307032	I:	D:
283035	284342	-	3	1.308841	I:	D:
284397	284810	+	3	1.302396	I:	D:
284828	285964	+	2	1.328102	I:	D:
285968	287089	+	2	1.322384	I:	D:
287094	287759	+	3	1.290570	I:	D:
287806	288252	-	1	1.344911	I:	D:
288587	289135	-	2	1.310708	I:	D:
289254	289940	+	3	1.318640	I:	D:
290008	292218	+	1	1.314729	I:	D:
292336	292509	+	1	1.390111	I:	D:
292529	295168	+	2	1.307139	I:	D:
295206	295472	+	3	1.327144	I:	D:
295474	295896	+	1	1.312332	I:	D:
295910	296212	+	2	1.275871	I:	D:
296278	297426	+	1	1.323926	I:	D:
